date,total,n,mean,median,sd,max,comments,ratio,revision
2015-03-31,38.0,38,1.0,1.0,0.0,1,5,1.0,15aa4e8
2015-07-07,38.0,38,1.0,1.0,0.0,1,5,1.0,a48f690
