date,total,n,mean,median,sd,max,comments,ratio,revision
2014-12-09,12.0,7,1.71,2.0,0.76,3,16,1.71,4523980
2015-10-15,12.0,7,1.71,2.0,0.76,3,11,1.71,0ce224f
2015-10-22,10.0,6,1.67,1.5,0.82,3,11,1.67,571778d
2015-10-27,10.0,6,1.67,1.5,0.82,3,11,1.67,b91ba9b
2017-08-28,10.0,6,1.67,1.5,0.82,3,11,1.67,f4d28b9
2017-10-03,10.0,6,1.67,1.5,0.82,3,11,1.67,14d49c8
2017-10-04,12.0,7,1.71,2.0,0.76,3,11,1.71,c3ac667
2017-12-04,12.0,7,1.71,2.0,0.76,3,11,1.71,efd4a4b
