date,total,n,mean,median,sd,max,comments,ratio,revision
2015-03-05,1812.5,573,3.16,3.0,0.98,7,642,3.16,6050417
2015-03-06,1812.5,573,3.16,3.0,0.98,7,642,3.16,df43387
2015-03-31,1722.5,549,3.14,3.0,0.91,6,642,3.14,15aa4e8
2015-04-01,1752.5,559,3.14,3.0,0.9,6,642,3.14,f7457d7
2015-10-15,1790.0,559,3.2,3.0,0.96,6,672,3.2,0ce224f
2018-01-17,1790.0,559,3.2,3.0,0.96,6,672,3.2,fbc16ae
