date,total,n,mean,median,sd,max,comments,ratio,revision
2014-11-24,221.0,76,2.91,3.0,1.38,6,9,2.91,f7ce714
2014-11-24,298.0,105,2.84,3.0,1.23,6,9,2.84,e110023
2014-12-03,298.0,105,2.84,3.0,1.23,6,11,2.84,2a5bdc6
2014-12-11,367.25,124,2.96,3.0,1.29,6,14,2.96,64208a4
2015-01-27,367.25,124,2.96,3.0,1.29,6,14,2.96,3d85657
2015-07-12,363.25,123,2.95,3.0,1.28,6,15,2.95,9b4e052
2015-10-15,360.0,122,2.95,3.0,1.29,6,7,2.95,0ce224f
2018-01-17,360.0,122,2.95,3.0,1.29,6,7,2.95,fbc16ae
