date,total,n,mean,median,sd,max,comments,ratio,revision
2015-09-23,91.0,41,2.22,3.0,0.88,3,7,2.22,9b6d14d
2015-10-15,91.0,41,2.22,3.0,0.88,3,7,2.22,0ce224f
2017-08-04,91.0,41,2.22,3.0,0.88,3,7,2.22,efd502a
2017-09-07,105.0,45,2.33,3.0,0.93,4,7,2.33,145f35c
2017-09-26,105.0,45,2.33,3.0,0.93,4,7,2.33,4d341d8
2017-10-03,91.0,41,2.22,3.0,0.88,3,7,2.22,31e3a82
2017-10-03,91.0,41,2.22,3.0,0.88,3,7,2.22,aae2112
2018-01-17,105.0,45,2.33,3.0,0.93,4,7,2.33,fbc16ae
