date,total,n,mean,median,sd,max,comments,ratio,revision
2018-01-19,214.0,81,2.64,2.0,1.33,5,15,2.64,4fa13db
2018-01-19,207.0,78,2.65,2.0,1.35,5,9,2.65,3e5c7fb
2018-01-19,211.0,80,2.64,2.0,1.33,5,10,2.64,e36eeb5
