date,total,n,mean,median,sd,max,comments,ratio,revision
2015-04-13,173.0,64,2.7,3.0,1.67,6,11,2.7,87c781b
2015-04-15,180.0,66,2.73,3.0,1.7,6,23,2.73,86363f8
