date,total,n,mean,median,sd,max,comments,ratio,revision
2014-09-24,19.0,13,1.46,1.0,0.66,3,9,1.46,38f8335
2014-11-04,25.0,15,1.67,1.0,0.9,4,9,1.67,0c71a13
2014-11-04,19.0,13,1.46,1.0,0.66,3,9,1.46,bdc8373
2015-10-15,21.0,14,1.5,1.0,0.65,3,0,1.5,0ce224f
2015-10-27,21.0,14,1.5,1.0,0.65,3,14,1.5,b91ba9b
2017-08-04,13.0,10,1.3,1.0,0.48,2,14,1.3,efd502a
2017-09-26,13.0,10,1.3,1.0,0.48,2,14,1.3,4d341d8
2017-10-03,21.0,14,1.5,1.0,0.65,3,14,1.5,aae2112
