date,total,n,mean,median,sd,max,comments,ratio,revision
2015-09-14,264.0,107,2.47,3.0,1.13,5,0,2.47,a404263
2015-10-12,269.0,108,2.49,3.0,1.11,5,0,2.49,f3a2cac
2015-10-15,269.0,108,2.49,3.0,1.11,5,0,2.49,0ce224f
2018-01-17,269.0,108,2.49,3.0,1.11,5,0,2.49,fbc16ae
