date,total,n,mean,median,sd,max,comments,ratio,revision
2015-10-12,391.0,133,2.94,3.0,1.09,5,0,2.94,9f1778a
2017-09-12,397.0,135,2.94,3.0,1.08,5,0,2.94,cae1995
2017-09-26,397.0,135,2.94,3.0,1.08,5,0,2.94,4d341d8
2017-10-03,391.0,133,2.94,3.0,1.09,5,0,2.94,c7378f0
