date,total,n,mean,median,sd,max,comments,ratio,revision
2017-08-04,16.0,13,1.23,1.0,0.6,3,14,1.23,efd502a
2017-08-28,16.0,13,1.23,1.0,0.6,3,19,1.23,f4d28b9
2017-09-26,16.0,13,1.23,1.0,0.6,3,19,1.23,4d341d8
2017-10-03,16.0,13,1.23,1.0,0.6,3,14,1.23,14d49c8
