date,total,n,mean,median,sd,max,comments,ratio,revision
2015-06-29,49.0,26,1.88,2.0,0.86,3,5,1.88,79f125e
2015-10-15,49.0,26,1.88,2.0,0.86,3,0,1.88,0ce224f
2015-10-22,41.0,23,1.78,2.0,0.85,3,0,1.78,571778d
2015-10-27,40.0,22,1.82,2.0,0.85,3,14,1.82,b91ba9b
2017-08-04,36.0,20,1.8,2.0,0.83,3,13,1.8,efd502a
2017-09-26,36.0,20,1.8,2.0,0.83,3,13,1.8,4d341d8
2017-10-03,40.0,22,1.82,2.0,0.85,3,14,1.82,aae2112
